TimeStamp(s),FrameCounter,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ
0.01,1,-0.03,-1.007,0.0,0.572958,0.0,0.1718874,89.32988178,-2.03973048,-30.624605100000004
0.02,2,-0.032,-1.009,0.001,0.8021411999999999,-0.5156622000000001,0.4010706,89.34134094,-2.03973048,-30.63033468
0.03,3,-0.034,-1.01,0.001,0.9740286,-1.0886202,0.5156622000000001,89.3528001,-2.04546006,-30.64179384
0.04,4,-0.034,-1.007,0.002,1.0886202,-1.145916,0.572958,89.36425926,-2.05118964,-30.653253000000003
0.05,5,-0.034,-1.006,0.003,1.2605076000000002,-1.2605076000000002,0.5156622000000001,89.36998884,-2.05118964,-30.65898258
0.060000000000000005,6,-0.037000000000000005,-1.007,0.004,1.2032118,-1.3750992,0.286479,89.38144799999998,-2.05118964,-30.67617132
0.06999999999999999,7,-0.04,-1.009,0.005,1.0313244,-1.432395,0.1718874,89.39290716000002,-2.05691922,-30.68763048000001
0.08,8,-0.04,-1.009,0.004,0.9167328,-1.3178034,0.11459160000000003,89.40436632,-2.05691922,-30.70481922
0.09,9,-0.041,-1.012,0.002,0.6875496,-1.3178034,0.057295800000000015,89.4100959,-2.05691922,-30.71627838
0.09999999999999999,10,-0.039,-1.013,0.004,0.7448454000000001,-1.145916,0.057295800000000015,89.4100959,-2.05118964,-30.727737540000003
0.11,11,-0.037000000000000005,-1.014,0.008,0.8594370000000001,-0.9740286,0.0,89.42155505999996,-2.05118964,-30.73346712
0.12,12,-0.036000000000000004,-1.015,0.006999999999999999,0.7448454000000001,-0.6302538000000001,0.11459160000000003,89.42728464000002,-2.05691922,-30.74492628
0.13,13,-0.038,-1.013,0.005,0.572958,-0.7448454000000001,0.057295800000000015,89.43301421999998,-2.05691922,-30.75065586
0.14,14,-0.037000000000000005,-1.01,0.002,0.4010706,-0.8594370000000001,0.1718874,89.4387438,-2.05691922,-30.75638544000001
0.15000000000000002,15,-0.035,-1.007,0.0,0.286479,-0.8021411999999999,0.1718874,89.39863674,-2.04546006,-30.76211502
0.16,16,-0.033,-1.007,-0.003,0.22918320000000006,-0.8021411999999999,0.1718874,89.39863674,-2.04546006,-30.7678446
0.17,17,-0.033,-1.007,-0.003,0.11459160000000003,-0.6875496,0.057295800000000015,89.40436632,-2.04546006,-30.773574180000004
0.18000000000000002,18,-0.035,-1.008,-0.003,0.11459160000000003,-0.6302538000000001,-0.057295800000000015,89.40436632,-2.04546006,-30.77930376
0.19,19,-0.034,-1.007,0.0,0.11459160000000003,-0.7448454000000001,-0.11459160000000003,89.40436632,-2.04546006,-30.79076292
0.2,20,-0.033,-1.006,0.0,0.0,-1.3750992,0.0,89.38717758,-2.0340008999999997,-30.7964925
0.21000000000000002,21,-0.034,-1.003,0.001,-0.1718874,-1.9480572,0.3437748,89.38717758,-2.03973048,-30.819410819999995
0.22,22,-0.034,-1.002,0.0,-0.22918320000000006,-2.1772404,0.5156622000000001,89.38717758,-2.04546006,-30.84232914
